Time,Time,Volume,Open,Close,High,Low
2022-05-29 09:00:00,2022-05-29 09:00:00,8,150.2,150.19,150.21,150.01
2022-05-29 10:00:00,2022-05-29 10:00:00,28,150.01,150.17,150.21,149.98
2022-05-29 11:00:00,2022-05-29 11:00:00,6,150.04,149.98,150.04,149.98
2022-05-29 12:00:00,2022-05-29 12:00:00,13,150.16,150.04,150.21,150.03
2022-05-29 13:00:00,2022-05-29 13:00:00,11,150.21,150.21,150.21,150.0
2022-05-29 14:00:00,2022-05-29 14:00:00,10,150.04,150.19,150.21,150.01
2022-05-29 15:00:00,2022-05-29 15:00:00,43,149.96,149.97,150.21,149.87
2022-05-31 11:00:00,2022-05-31 11:00:00,5750,149.34,149.48,149.73,149.28
2022-05-31 12:00:00,2022-05-31 12:00:00,52957,149.51,148.69,149.59,148.56
2022-05-31 13:00:00,2022-05-31 13:00:00,3305815,148.66,147.87,150.26,147.58
2022-05-31 14:00:00,2022-05-31 14:00:00,1998623,147.87,148.53,148.78,146.84
2022-05-31 15:00:00,2022-05-31 15:00:00,1552623,148.51,149.98,150.24,147.86
2022-05-31 16:00:00,2022-05-31 16:00:00,1501892,149.99,149.96,150.57,149.23
2022-05-31 17:00:00,2022-05-31 17:00:00,1048780,149.96,150.24,150.66,149.36
2022-05-31 18:00:00,2022-05-31 18:00:00,1005224,150.23,149.1,150.48,148.77
2022-05-31 19:00:00,2022-05-31 19:00:00,3711452,149.09,148.84,150.49,148.74
2022-05-31 20:00:00,2022-05-31 20:00:00,16617382,148.83,148.92,149.28,148.5
2022-05-31 21:00:00,2022-05-31 21:00:00,5191,148.95,149.0,149.0,148.85
2022-05-31 22:00:00,2022-05-31 22:00:00,5946,149.0,149.12,149.69,148.93
2022-06-01 11:00:00,2022-06-01 11:00:00,1847,148.82,149.28,149.28,148.8
2022-06-01 12:00:00,2022-06-01 12:00:00,65651,149.36,149.58,149.89,149.3
2022-06-01 13:00:00,2022-06-01 13:00:00,2607143,149.58,151.33,151.52,149.5
2022-06-01 14:00:00,2022-06-01 14:00:00,2208229,151.38,149.82,151.74,148.66
2022-06-01 15:00:00,2022-06-01 15:00:00,1223464,149.8,148.25,149.8,147.92
2022-06-01 16:00:00,2022-06-01 16:00:00,883705,148.23,148.25,148.58,147.68
2022-06-01 17:00:00,2022-06-01 17:00:00,844337,148.25,148.58,148.88,148.02
2022-06-01 18:00:00,2022-06-01 18:00:00,1077954,148.56,149.22,149.86,148.52
2022-06-01 19:00:00,2022-06-01 19:00:00,2392650,149.21,148.7,149.99,148.53
2022-06-01 20:00:00,2022-06-01 20:00:00,4008919,148.7,148.51,148.8,148.05
2022-06-01 21:00:00,2022-06-01 21:00:00,13630,148.43,148.62,148.67,148.43
2022-06-01 22:00:00,2022-06-01 22:00:00,26135,148.62,148.6,148.69,148.55
2022-06-02 11:00:00,2022-06-02 11:00:00,974,149.54,149.4,149.58,149.39
2022-06-02 12:00:00,2022-06-02 12:00:00,52058,149.4,148.73,149.49,148.67
2022-06-02 13:00:00,2022-06-02 13:00:00,2007122,148.7,148.18,148.9,146.87
2022-06-02 14:00:00,2022-06-02 14:00:00,1686643,148.16,148.2,149.02,147.24
2022-06-02 15:00:00,2022-06-02 15:00:00,1542427,148.21,149.44,149.94,148.11
2022-06-02 16:00:00,2022-06-02 16:00:00,1170409,149.45,150.47,150.69,149.36
2022-06-02 17:00:00,2022-06-02 17:00:00,843372,150.49,150.3,150.61,149.96
2022-06-02 18:00:00,2022-06-02 18:00:00,861791,150.31,150.11,150.82,150.08
2022-06-02 19:00:00,2022-06-02 19:00:00,3066327,150.11,151.23,151.26,150.06
2022-06-02 20:00:00,2022-06-02 20:00:00,5808376,151.2,151.15,151.21,150.82
2022-06-02 21:00:00,2022-06-02 21:00:00,5298,151.15,151.14,151.2,151.03
2022-06-02 22:00:00,2022-06-02 22:00:00,4055,151.14,151.45,151.47,151.1
2022-06-03 11:00:00,2022-06-03 11:00:00,10501,148.47,147.69,148.7,147.6
2022-06-03 12:00:00,2022-06-03 12:00:00,317446,147.7,147.59,148.93,147.08
2022-06-03 13:00:00,2022-06-03 13:00:00,3372663,147.6,147.14,148.06,145.73
2022-06-03 14:00:00,2022-06-03 14:00:00,2532848,147.15,145.54,147.47,145.25
2022-06-03 15:00:00,2022-06-03 15:00:00,1815919,145.52,145.14,145.58,144.46
2022-06-03 16:00:00,2022-06-03 16:00:00,1081714,145.13,145.95,146.1,145.01
2022-06-03 17:00:00,2022-06-03 17:00:00,1094405,145.95,145.05,146.34,144.85
2022-06-03 18:00:00,2022-06-03 18:00:00,924180,145.04,145.48,145.72,144.92
2022-06-03 19:00:00,2022-06-03 19:00:00,3039384,145.48,145.39,145.74,144.81
2022-06-03 20:00:00,2022-06-03 20:00:00,5908310,145.38,145.39,145.57,145.11
2022-06-03 21:00:00,2022-06-03 21:00:00,14405,145.4,145.45,145.64,145.31
2022-06-03 22:00:00,2022-06-03 22:00:00,5080,145.41,145.2,145.45,145.2
2022-06-04 07:00:00,2022-06-04 07:00:00,207,145.15,144.32,145.41,143.81
2022-06-04 08:00:00,2022-06-04 08:00:00,271,144.34,143.33,144.86,143.3
2022-06-04 09:00:00,2022-06-04 09:00:00,236,143.84,143.7,144.05,143.24
2022-06-04 10:00:00,2022-06-04 10:00:00,52,143.71,143.74,143.81,143.25
2022-06-04 11:00:00,2022-06-04 11:00:00,345,143.29,143.95,144.68,143.24
2022-06-04 12:00:00,2022-06-04 12:00:00,60,144.41,144.25,144.48,143.74
2022-06-04 13:00:00,2022-06-04 13:00:00,99,143.8,144.02,144.5,143.63
2022-06-04 14:00:00,2022-06-04 14:00:00,310,144.46,143.35,144.47,142.64
2022-06-04 15:00:00,2022-06-04 15:00:00,137,143.45,143.06,143.73,143.03
2022-06-05 07:00:00,2022-06-05 07:00:00,154,143.52,143.7,143.9,143.17
2022-06-05 08:00:00,2022-06-05 08:00:00,148,143.34,143.84,144.24,143.3
2022-06-05 09:00:00,2022-06-05 09:00:00,138,143.36,144.12,144.51,143.33
2022-06-05 10:00:00,2022-06-05 10:00:00,196,144.09,143.92,144.98,143.78
2022-06-05 11:00:00,2022-06-05 11:00:00,200,144.4,144.49,145.02,143.99
2022-06-05 12:00:00,2022-06-05 12:00:00,27,144.42,144.37,144.89,144.37
2022-06-05 13:00:00,2022-06-05 13:00:00,51,144.36,144.48,144.8,144.02
2022-06-05 14:00:00,2022-06-05 14:00:00,21,144.03,144.07,144.54,144.03
2022-06-05 15:00:00,2022-06-05 15:00:00,983,144.74,144.41,148.23,144.41
2022-06-06 11:00:00,2022-06-06 11:00:00,3834,147.4,147.41,147.45,147.14
2022-06-06 12:00:00,2022-06-06 12:00:00,56815,147.4,146.96,147.65,146.93
2022-06-06 13:00:00,2022-06-06 13:00:00,2089008,146.94,147.84,148.31,146.75
2022-06-06 14:00:00,2022-06-06 14:00:00,1251434,147.83,148.17,148.56,147.75
2022-06-06 15:00:00,2022-06-06 15:00:00,1303558,148.18,146.52,148.33,146.01
2022-06-06 16:00:00,2022-06-06 16:00:00,936975,146.52,146.06,146.57,145.21
2022-06-06 17:00:00,2022-06-06 17:00:00,817181,146.08,146.65,146.74,145.6
2022-06-06 18:00:00,2022-06-06 18:00:00,1188590,146.65,145.4,146.88,145.07
2022-06-06 19:00:00,2022-06-06 19:00:00,2417809,145.4,146.14,146.47,144.9
2022-06-06 20:00:00,2022-06-06 20:00:00,2771413,146.14,146.26,146.5,146.06
2022-06-06 21:00:00,2022-06-06 21:00:00,2110,146.27,146.25,146.43,146.15
2022-06-06 22:00:00,2022-06-06 22:00:00,13410,146.25,146.1,146.37,146.03
2022-06-07 11:00:00,2022-06-07 11:00:00,2802,144.57,144.2,144.68,143.96
2022-06-07 12:00:00,2022-06-07 12:00:00,67414,144.21,144.04,144.39,143.8
2022-06-07 13:00:00,2022-06-07 13:00:00,2343519,144.04,146.6,147.1,143.88
2022-06-07 14:00:00,2022-06-07 14:00:00,1659641,146.62,147.74,148.29,145.93
2022-06-07 15:00:00,2022-06-07 15:00:00,928260,147.75,147.57,147.85,146.79
2022-06-07 16:00:00,2022-06-07 16:00:00,604819,147.57,147.68,147.88,147.09
2022-06-07 17:00:00,2022-06-07 17:00:00,731586,147.68,148.14,148.36,147.62
2022-06-07 18:00:00,2022-06-07 18:00:00,1052700,148.14,148.36,148.97,148.03
2022-06-07 19:00:00,2022-06-07 19:00:00,2110572,148.37,148.69,148.99,148.32
2022-06-07 20:00:00,2022-06-07 20:00:00,5165560,148.66,148.33,148.71,148.23
2022-06-07 21:00:00,2022-06-07 21:00:00,5973,148.33,148.41,148.41,148.19
2022-06-07 22:00:00,2022-06-07 22:00:00,3634,148.43,148.45,148.5,148.38
2022-06-08 11:00:00,2022-06-08 11:00:00,1286,148.42,148.41,148.81,148.4
2022-06-08 12:00:00,2022-06-08 12:00:00,33042,148.38,148.25,148.5,147.75
2022-06-08 13:00:00,2022-06-08 13:00:00,2131599,148.23,149.74,149.86,147.97
2022-06-08 14:00:00,2022-06-08 14:00:00,1266039,149.73,149.01,149.75,148.58
2022-06-08 15:00:00,2022-06-08 15:00:00,777785,149.02,149.06,149.64,148.65
2022-06-08 16:00:00,2022-06-08 16:00:00,829825,149.06,148.22,149.37,147.74
2022-06-08 17:00:00,2022-06-08 17:00:00,663412,148.22,148.25,148.37,147.46
2022-06-08 18:00:00,2022-06-08 18:00:00,631840,148.26,147.88,148.43,147.57
2022-06-08 19:00:00,2022-06-08 19:00:00,1729682,147.88,148.0,148.46,147.57
2022-06-08 20:00:00,2022-06-08 20:00:00,3942832,147.96,147.91,148.29,147.78
2022-06-08 21:00:00,2022-06-08 21:00:00,1243,147.94,147.98,148.09,147.9
2022-06-08 22:00:00,2022-06-08 22:00:00,680,148.0,147.96,148.01,147.92
2022-06-09 11:00:00,2022-06-09 11:00:00,1662,148.87,148.59,149.23,148.48
2022-06-09 12:00:00,2022-06-09 12:00:00,127092,148.58,147.69,148.58,147.36
2022-06-09 13:00:00,2022-06-09 13:00:00,2325224,147.68,147.64,147.94,146.38
2022-06-09 14:00:00,2022-06-09 14:00:00,1441391,147.63,146.43,147.66,146.15
2022-06-09 15:00:00,2022-06-09 15:00:00,844498,146.43,146.32,146.91,145.95
2022-06-09 16:00:00,2022-06-09 16:00:00,795121,146.33,146.37,146.52,145.8
2022-06-09 17:00:00,2022-06-09 17:00:00,814009,146.39,146.03,146.64,145.58
2022-06-09 18:00:00,2022-06-09 18:00:00,979239,146.04,144.76,146.04,144.74
2022-06-09 19:00:00,2022-06-09 19:00:00,3305355,144.76,142.6,144.8,142.53
2022-06-09 20:00:00,2022-06-09 20:00:00,5729435,142.6,142.87,143.0,140.94
2022-06-09 21:00:00,2022-06-09 21:00:00,18641,142.89,143.04,143.14,142.7
2022-06-09 22:00:00,2022-06-09 22:00:00,4574,143.13,142.9,143.23,142.82
2022-06-10 11:00:00,2022-06-10 11:00:00,1446,142.85,142.94,143.19,142.82
2022-06-10 12:00:00,2022-06-10 12:00:00,259080,142.98,139.92,143.32,139.6
2022-06-10 13:00:00,2022-06-10 13:00:00,3443669,139.92,138.48,140.77,138.33
2022-06-10 14:00:00,2022-06-10 14:00:00,2718840,138.49,137.64,138.54,137.39
2022-06-10 15:00:00,2022-06-10 15:00:00,1558574,137.65,137.83,138.06,137.27
2022-06-10 16:00:00,2022-06-10 16:00:00,1193722,137.86,137.78,138.2,137.45
2022-06-10 17:00:00,2022-06-10 17:00:00,1121968,137.78,138.2,138.73,137.46
2022-06-10 18:00:00,2022-06-10 18:00:00,1062522,138.21,138.74,139.02,137.8
2022-06-10 19:00:00,2022-06-10 19:00:00,4560402,138.75,137.12,139.16,137.06
2022-06-10 20:00:00,2022-06-10 20:00:00,9373750,137.13,137.34,137.55,137.04
2022-06-10 21:00:00,2022-06-10 21:00:00,15268,137.35,137.3,137.49,137.0
2022-06-10 22:00:00,2022-06-10 22:00:00,1479,137.3,137.49,137.49,137.0
2022-06-11 07:00:00,2022-06-11 07:00:00,69,137.36,137.07,137.51,136.73
2022-06-11 08:00:00,2022-06-11 08:00:00,282,137.51,138.07,138.67,137.17
2022-06-11 09:00:00,2022-06-11 09:00:00,92,138.1,138.1,138.34,137.61
2022-06-11 10:00:00,2022-06-11 10:00:00,53,138.1,138.3,138.3,137.66
2022-06-11 11:00:00,2022-06-11 11:00:00,173,138.31,138.44,138.73,137.79
2022-06-11 12:00:00,2022-06-11 12:00:00,960,138.45,138.07,139.74,137.9
2022-06-11 13:00:00,2022-06-11 13:00:00,173,137.83,138.24,138.86,137.83
2022-06-11 14:00:00,2022-06-11 14:00:00,478,138.67,138.72,140.06,138.2
2022-06-11 15:00:00,2022-06-11 15:00:00,300,139.12,138.69,139.85,138.61
2022-06-12 07:00:00,2022-06-12 07:00:00,106,138.67,138.62,138.95,138.14
2022-06-12 08:00:00,2022-06-12 08:00:00,94,138.65,138.36,138.77,138.21
2022-06-12 09:00:00,2022-06-12 09:00:00,30,138.79,138.18,138.79,138.18
2022-06-12 10:00:00,2022-06-12 10:00:00,82,138.12,138.12,138.78,138.02
2022-06-12 11:00:00,2022-06-12 11:00:00,196,138.56,138.6,138.66,138.04
2022-06-12 12:00:00,2022-06-12 12:00:00,17,138.15,138.63,138.63,138.14
2022-06-12 13:00:00,2022-06-12 13:00:00,26,138.2,138.13,138.59,138.13
2022-06-12 14:00:00,2022-06-12 14:00:00,77,138.61,138.76,138.76,138.13
2022-06-12 15:00:00,2022-06-12 15:00:00,279,138.98,138.12,139.0,137.85
2022-06-12 16:00:00,2022-06-12 16:00:00,6,138.02,137.98,138.02,137.98
2022-06-13 11:00:00,2022-06-13 11:00:00,5219,133.17,132.7,133.24,132.57
2022-06-13 12:00:00,2022-06-13 12:00:00,104263,132.69,133.09,133.47,132.63
2022-06-13 13:00:00,2022-06-13 13:00:00,4688000,133.09,134.59,134.66,132.58
2022-06-13 14:00:00,2022-06-13 14:00:00,2829127,134.59,133.07,135.2,132.57
2022-06-13 15:00:00,2022-06-13 15:00:00,1949298,133.07,133.73,134.53,132.67
2022-06-13 16:00:00,2022-06-13 16:00:00,1335816,133.73,133.72,135.05,133.52
2022-06-13 17:00:00,2022-06-13 17:00:00,1108089,133.72,134.23,134.3,133.15
2022-06-13 18:00:00,2022-06-13 18:00:00,1412794,134.22,132.73,134.25,132.72
2022-06-13 19:00:00,2022-06-13 19:00:00,5656836,132.74,131.88,133.31,131.44
2022-06-13 20:00:00,2022-06-13 20:00:00,11474543,131.89,132.46,132.6,131.88
2022-06-13 21:00:00,2022-06-13 21:00:00,8666,132.47,132.39,132.52,132.11
2022-06-13 22:00:00,2022-06-13 22:00:00,12412,132.39,132.69,132.87,132.35
2022-06-14 11:00:00,2022-06-14 11:00:00,1527,132.8,132.41,132.82,132.38
2022-06-14 12:00:00,2022-06-14 12:00:00,85277,132.44,133.26,133.8,132.42
2022-06-14 13:00:00,2022-06-14 13:00:00,2913269,133.19,133.1,133.78,131.53
2022-06-14 14:00:00,2022-06-14 14:00:00,2006848,133.11,132.59,133.25,131.48
2022-06-14 15:00:00,2022-06-14 15:00:00,1508952,132.58,132.81,132.95,131.83
2022-06-14 16:00:00,2022-06-14 16:00:00,955514,132.83,132.5,132.83,131.92
2022-06-14 17:00:00,2022-06-14 17:00:00,1345860,132.5,132.49,133.89,132.29
2022-06-14 18:00:00,2022-06-14 18:00:00,1113247,132.5,132.4,133.13,132.28
2022-06-14 19:00:00,2022-06-14 19:00:00,3543147,132.38,132.86,133.49,131.71
2022-06-14 20:00:00,2022-06-14 20:00:00,6568214,132.76,132.83,132.87,132.6
2022-06-14 21:00:00,2022-06-14 21:00:00,5613,132.82,132.72,132.9,132.7
2022-06-14 22:00:00,2022-06-14 22:00:00,15227,132.74,133.26,133.31,132.74
2022-06-15 11:00:00,2022-06-15 11:00:00,5307,133.81,134.27,134.27,133.7
2022-06-15 12:00:00,2022-06-15 12:00:00,94475,134.17,134.33,134.56,133.55
2022-06-15 13:00:00,2022-06-15 13:00:00,2019043,134.38,134.2,134.73,133.67
2022-06-15 14:00:00,2022-06-15 14:00:00,1249153,134.22,133.82,134.61,133.39
2022-06-15 15:00:00,2022-06-15 15:00:00,679813,133.82,134.42,134.48,133.61
2022-06-15 16:00:00,2022-06-15 16:00:00,809272,134.43,133.62,134.88,133.54
2022-06-15 17:00:00,2022-06-15 17:00:00,746000,133.62,134.36,134.52,133.49
2022-06-15 18:00:00,2022-06-15 18:00:00,4287162,134.39,134.85,136.49,132.16
2022-06-15 19:00:00,2022-06-15 19:00:00,4334368,134.87,135.45,137.33,134.66
2022-06-15 20:00:00,2022-06-15 20:00:00,9167365,135.43,135.41,135.61,134.25
2022-06-15 21:00:00,2022-06-15 21:00:00,19108,135.43,135.79,135.9,135.4
2022-06-15 22:00:00,2022-06-15 22:00:00,29334,135.79,136.27,137.0,135.72
2022-06-16 11:00:00,2022-06-16 11:00:00,5626,132.04,132.35,132.35,131.7
2022-06-16 12:00:00,2022-06-16 12:00:00,140260,132.28,132.63,133.48,132.23
2022-06-16 13:00:00,2022-06-16 13:00:00,3361464,132.65,131.21,132.71,130.5
2022-06-16 14:00:00,2022-06-16 14:00:00,2582179,131.2,130.12,131.44,129.89
2022-06-16 15:00:00,2022-06-16 15:00:00,1368176,130.13,130.89,131.16,130.09
2022-06-16 16:00:00,2022-06-16 16:00:00,1348174,130.9,131.04,131.19,130.19
2022-06-16 17:00:00,2022-06-16 17:00:00,1667610,131.03,130.02,131.53,130.01
2022-06-16 18:00:00,2022-06-16 18:00:00,1869070,130.02,129.54,130.2,129.3
2022-06-16 19:00:00,2022-06-16 19:00:00,5260485,129.53,130.1,130.3,129.08
2022-06-16 20:00:00,2022-06-16 20:00:00,11181297,130.11,130.51,130.57,129.96
2022-06-16 21:00:00,2022-06-16 21:00:00,13359,130.5,130.47,130.54,130.32
2022-06-16 22:00:00,2022-06-16 22:00:00,7416,130.6,130.5,130.8,130.35
2022-06-17 11:00:00,2022-06-17 11:00:00,4993,131.69,131.33,131.84,131.26
2022-06-17 12:00:00,2022-06-17 12:00:00,80722,131.33,130.73,131.44,130.61
2022-06-17 13:00:00,2022-06-17 13:00:00,16486338,130.71,132.04,132.66,129.76
2022-06-17 14:00:00,2022-06-17 14:00:00,2435740,132.06,130.6,132.4,129.82
2022-06-17 15:00:00,2022-06-17 15:00:00,2328721,130.59,131.34,132.82,130.2
2022-06-17 16:00:00,2022-06-17 16:00:00,1441248,131.35,131.97,132.31,131.08
2022-06-17 17:00:00,2022-06-17 17:00:00,1466373,131.98,132.08,133.07,131.65
2022-06-17 18:00:00,2022-06-17 18:00:00,1309403,132.09,131.87,132.54,131.69
2022-06-17 19:00:00,2022-06-17 19:00:00,4447382,131.88,131.42,132.22,131.04
2022-06-17 20:00:00,2022-06-17 20:00:00,20387924,131.43,131.46,131.85,131.35
2022-06-17 21:00:00,2022-06-17 21:00:00,11322,131.52,131.61,131.64,131.41
2022-06-17 22:00:00,2022-06-17 22:00:00,7194,131.57,131.55,131.6,131.52
2022-06-18 07:00:00,2022-06-18 07:00:00,89,131.28,130.76,131.82,130.76
2022-06-18 08:00:00,2022-06-18 08:00:00,101,130.75,131.7,131.78,130.75
2022-06-18 09:00:00,2022-06-18 09:00:00,46,131.16,131.23,131.77,131.08
2022-06-18 10:00:00,2022-06-18 10:00:00,154,131.22,131.29,131.98,130.91
2022-06-18 11:00:00,2022-06-18 11:00:00,35,130.72,131.23,131.29,130.67
2022-06-18 12:00:00,2022-06-18 12:00:00,83,131.23,130.93,131.25,130.41
2022-06-18 13:00:00,2022-06-18 13:00:00,214,130.4,130.81,131.45,130.35
2022-06-18 14:00:00,2022-06-18 14:00:00,798,130.29,130.41,131.2,129.49
2022-06-18 15:00:00,2022-06-18 15:00:00,63,130.53,130.63,130.63,129.85
2022-06-19 07:00:00,2022-06-19 07:00:00,181,130.67,131.41,131.42,130.1
2022-06-19 08:00:00,2022-06-19 08:00:00,105,130.86,131.32,131.32,130.48
2022-06-19 09:00:00,2022-06-19 09:00:00,58,130.77,130.38,131.32,130.38
2022-06-19 10:00:00,2022-06-19 10:00:00,189,130.93,131.31,131.74,130.27
2022-06-19 11:00:00,2022-06-19 11:00:00,37,131.37,131.6,131.6,130.87
2022-06-19 12:00:00,2022-06-19 12:00:00,79,131.05,131.52,131.66,130.78
2022-06-19 13:00:00,2022-06-19 13:00:00,197,131.73,130.61,132.14,130.61
2022-06-19 14:00:00,2022-06-19 14:00:00,11,131.16,130.64,131.18,130.61
2022-06-19 15:00:00,2022-06-19 15:00:00,28,131.22,130.65,131.26,130.65
2022-06-19 16:00:00,2022-06-19 16:00:00,1,130.63,130.63,130.63,130.63
2022-06-20 10:00:00,2022-06-20 10:00:00,1369,130.62,130.22,133.14,129.01
2022-06-20 11:00:00,2022-06-20 11:00:00,607,130.23,131.94,132.41,129.65
2022-06-20 12:00:00,2022-06-20 12:00:00,420,131.4,130.87,131.98,130.2
2022-06-20 13:00:00,2022-06-20 13:00:00,1471,130.86,131.84,132.61,128.5
2022-06-20 14:00:00,2022-06-20 14:00:00,320,131.31,132.4,132.43,130.93
2022-06-20 15:00:00,2022-06-20 15:00:00,505,132.41,132.15,132.7,131.41
2022-06-21 11:00:00,2022-06-21 11:00:00,4230,133.41,133.51,134.17,133.39
2022-06-21 12:00:00,2022-06-21 12:00:00,83563,133.43,133.5,133.92,133.29
2022-06-21 13:00:00,2022-06-21 13:00:00,3595978,133.49,136.34,136.45,133.2
2022-06-21 14:00:00,2022-06-21 14:00:00,1651756,136.35,136.8,136.9,135.8
2022-06-21 15:00:00,2022-06-21 15:00:00,1195091,136.81,135.99,137.06,135.98
2022-06-21 16:00:00,2022-06-21 16:00:00,954987,135.99,136.07,136.25,135.7
2022-06-21 17:00:00,2022-06-21 17:00:00,678076,136.08,135.82,136.18,135.63
2022-06-21 18:00:00,2022-06-21 18:00:00,962343,135.82,136.2,136.22,135.47
2022-06-21 19:00:00,2022-06-21 19:00:00,2414253,136.2,135.86,136.6,135.4
2022-06-21 20:00:00,2022-06-21 20:00:00,9579124,135.86,135.71,136.21,135.4
2022-06-21 21:00:00,2022-06-21 21:00:00,12372,135.87,136.5,136.6,135.41
2022-06-21 22:00:00,2022-06-21 22:00:00,4518,135.78,135.63,136.6,135.56
2022-06-22 11:00:00,2022-06-22 11:00:00,5002,133.85,133.71,133.9,132.6
2022-06-22 12:00:00,2022-06-22 12:00:00,97496,133.71,134.17,134.18,133.41
2022-06-22 13:00:00,2022-06-22 13:00:00,2454180,134.13,135.67,135.94,133.72
2022-06-22 14:00:00,2022-06-22 14:00:00,1837474,135.68,136.81,137.76,135.26
2022-06-22 15:00:00,2022-06-22 15:00:00,1308072,136.81,135.49,136.98,135.3
2022-06-22 16:00:00,2022-06-22 16:00:00,821323,135.48,136.03,136.09,135.14
2022-06-22 17:00:00,2022-06-22 17:00:00,652784,136.05,136.06,136.45,135.66
2022-06-22 18:00:00,2022-06-22 18:00:00,829770,136.07,136.46,136.96,136.04
2022-06-22 19:00:00,2022-06-22 19:00:00,2435010,136.45,135.31,136.64,134.98
2022-06-22 20:00:00,2022-06-22 20:00:00,6738219,135.31,135.2,135.62,134.96
2022-06-22 21:00:00,2022-06-22 21:00:00,3964,135.17,135.17,135.22,135.1
2022-06-22 22:00:00,2022-06-22 22:00:00,4627,135.11,134.85,135.34,134.57
2022-06-23 11:00:00,2022-06-23 11:00:00,1086,136.85,136.58,136.85,136.47
2022-06-23 12:00:00,2022-06-23 12:00:00,44724,136.65,136.27,136.66,136.02
2022-06-23 13:00:00,2022-06-23 13:00:00,2445721,136.27,136.62,137.45,135.63
2022-06-23 14:00:00,2022-06-23 14:00:00,1868298,136.6,137.69,137.77,136.42
2022-06-23 15:00:00,2022-06-23 15:00:00,1318471,137.67,137.1,138.25,136.93
2022-06-23 16:00:00,2022-06-23 16:00:00,977401,137.1,136.42,137.14,136.12
2022-06-23 17:00:00,2022-06-23 17:00:00,834916,136.4,137.01,137.03,136.05
2022-06-23 18:00:00,2022-06-23 18:00:00,777623,137.01,137.63,137.72,136.89
2022-06-23 19:00:00,2022-06-23 19:00:00,2346929,137.63,138.25,138.59,137.36
2022-06-23 20:00:00,2022-06-23 20:00:00,4984837,138.24,137.86,138.39,137.76
2022-06-23 21:00:00,2022-06-23 21:00:00,7288,137.86,137.85,138.01,137.81
2022-06-23 22:00:00,2022-06-23 22:00:00,5374,137.94,138.0,138.2,137.3
2022-06-24 11:00:00,2022-06-24 11:00:00,1883,139.67,139.49,139.78,139.36
2022-06-24 12:00:00,2022-06-24 12:00:00,39430,139.46,139.65,139.7,139.31
2022-06-24 13:00:00,2022-06-24 13:00:00,2467346,139.64,139.98,141.07,139.63
2022-06-24 14:00:00,2022-06-24 14:00:00,1655522,140.0,140.31,141.48,140.0
2022-06-24 15:00:00,2022-06-24 15:00:00,892748,140.3,140.24,140.5,139.77
2022-06-24 16:00:00,2022-06-24 16:00:00,631860,140.24,140.12,140.4,139.83
2022-06-24 17:00:00,2022-06-24 17:00:00,670539,140.12,139.91,140.26,139.82
2022-06-24 18:00:00,2022-06-24 18:00:00,687878,139.92,140.45,140.48,139.85
2022-06-24 19:00:00,2022-06-24 19:00:00,4571280,140.45,141.81,141.88,140.05
2022-06-24 20:00:00,2022-06-24 20:00:00,20931416,141.77,141.56,141.89,141.4
2022-06-24 21:00:00,2022-06-24 21:00:00,10591,141.55,141.5,141.65,141.45
2022-06-24 22:00:00,2022-06-24 22:00:00,4439,141.51,141.58,141.65,141.46
2022-06-25 07:00:00,2022-06-25 07:00:00,119,141.97,141.79,142.08,141.07
2022-06-25 08:00:00,2022-06-25 08:00:00,67,141.8,141.88,141.91,141.18
2022-06-25 09:00:00,2022-06-25 09:00:00,70,141.32,142.09,142.09,141.26
2022-06-25 10:00:00,2022-06-25 10:00:00,73,141.52,140.99,142.09,140.97
2022-06-25 11:00:00,2022-06-25 11:00:00,39,140.96,141.05,141.63,140.94
2022-06-25 12:00:00,2022-06-25 12:00:00,32,141.62,141.53,141.62,140.96
2022-06-25 13:00:00,2022-06-25 13:00:00,30,141.54,141.4,141.54,140.83
2022-06-25 14:00:00,2022-06-25 14:00:00,40,141.46,141.12,141.63,140.93
2022-06-25 15:00:00,2022-06-25 15:00:00,33,141.11,141.08,141.76,141.08
2022-06-26 07:00:00,2022-06-26 07:00:00,91,140.98,142.2,142.2,140.98
2022-06-26 08:00:00,2022-06-26 08:00:00,74,141.5,141.75,142.02,141.15
2022-06-26 09:00:00,2022-06-26 09:00:00,90,141.77,142.54,142.55,141.77
2022-06-26 10:00:00,2022-06-26 10:00:00,33,141.96,141.67,142.52,141.67
2022-06-26 11:00:00,2022-06-26 11:00:00,21,142.24,142.26,142.28,141.66
2022-06-26 12:00:00,2022-06-26 12:00:00,62,142.32,141.75,142.45,141.69
2022-06-26 13:00:00,2022-06-26 13:00:00,62,141.74,142.27,142.69,141.74
2022-06-26 14:00:00,2022-06-26 14:00:00,20,142.24,142.11,142.82,142.11
2022-06-26 15:00:00,2022-06-26 15:00:00,66,142.88,142.87,142.88,142.25
2022-06-27 11:00:00,2022-06-27 11:00:00,989,142.62,142.79,142.98,142.62
2022-06-27 12:00:00,2022-06-27 12:00:00,64422,142.79,142.32,142.88,142.16
2022-06-27 13:00:00,2022-06-27 13:00:00,2533278,142.32,141.87,143.49,141.29
2022-06-27 14:00:00,2022-06-27 14:00:00,1562628,141.9,142.83,142.94,141.69
2022-06-27 15:00:00,2022-06-27 15:00:00,846822,142.84,143.03,143.09,142.23
2022-06-27 16:00:00,2022-06-27 16:00:00,775112,143.04,142.54,143.07,142.07
2022-06-27 17:00:00,2022-06-27 17:00:00,626897,142.55,141.68,142.57,141.57
